text,goal_info,match_info,match_result,substitution,penalty,card_info
"Phát biểu sau trận đấu, ông Ngô Quang Sang – HLV của Long An đã bày tỏ sự khó hiểu của mình trong quyết định bù giờ của trọng tài. Ông Sang cho hay mình và cả ban huấn luyện không thể hiểu được vì sao trọng tài lại có thể giơ bảng bù giờ đến hai lần trong một trận đấu. “Chúng tôi đều chưa ai thấy việc này xảy ra và không hiểu vì sao trọng tài lại có quyết định kỳ lạ đến vậy. Thông thường, nếu có gì đó cần thiết trong lúc bù giờ, trọng tài chính sẽ tự quyết định chứ không có chuyện giơ bảng hai lần như vậy”.",0,0,0,0,0,0
"Bên cạnh đó, HLV của Long An đánh giá trọng tài đã có những quyết định không chính xác trong trận đấu. Theo ông Sang, nếu tổ trọng tài làm việc tốt hơn trong trận đấu thì Long An đã có chiến thắng vì có những tình huống cầu thủ của đội chủ nhà thoát xuống hợp lệ nhưng lại bị trọng tài thổi việt vị.",0,0,0,0,0,0
"Nói về kết quả hòa, ông Ngô Quang Sang cho biết trận hòa này vô cùng đáng tiếc và khán giả đã thấy một số cầu thủ khóc vì không kiềm chế được. Tuy nhiên, ông Sang vui vì học trò đã có một trận đấu cống hiến, điều này sẽ giúp họ lấy lại hình ảnh so với lối chơi thực dụng mùa trước và kéo khán giả đến sân nhiều hơn.",0,0,0,0,0,0
"Trận đấu tới Long An sẽ gặp Thanh Hóa, một đối thủ mạnh nhưng thầy trò ông Sang sẽ tiếp tục theo đuổi lối đá cống hiến của mình và đặt mục tiêu giành ít nhất một điểm.",0,0,0,0,0,0
Tổng hợp trận Long An 1-1 Bình Dương,0,0,0,0,0,0
Theo 24h.com.vn,0,0,0,0,0,0
"Việc giành thắng lợi 4-0 cách đây một tháng đã tạo ra sự hưng phấn đáng kể cho đội tuyển U22 Việt Nam khi gặp lại Ti-mo Le-xte cho dù huấn luyện viên đội U22 Ti-mo Le-xte đưa ra những tuyên bố hùng hồn trước trận đấu. Ngay ở phút thứ tám, đội U22 Việt Nam đã ghi bàn dẫn trước 1-0 do công của cầu thủ sinh năm 1999 là Đoàn Văn Hậu sau cú sút cận thành. Trong trận đấu chiều qua, Văn Hậu hoàn toàn xứng đáng với danh hiệu Cầu thủ xuất sắc nhất trận đấu bởi 12 phút sau khi ghi bàn, anh lại có đường chuyền chính xác để Đức Chinh bay người đánh đầu nâng tỷ số lên 2-0. Phút thứ 41, chính Văn Hậu thực hiện cú sút đẳng cấp ở cự ly khoảng 30 m khiến thủ môn Pha-giô của Ti-mo Le-xte không thể cản phá. Công Phượng, cầu thủ được kỳ vọng nhất trong trận đấu này, đã bỏ lỡ quá nhiều cơ hội ghi bàn, dù vậy anh cũng kịp “thông nòng” bằng bàn thắng ấn định chiến thắng 4-0 ở phút thứ 72.",1,1,1,0,0,0
"Chiến thắng 4-0 trước đối thủ yếu nhưng người hâm mộ Việt Nam chưa thể yên tâm về các tuyển thủ của mình. Chơi nhịp nhàng, phối hợp giữa các tuyến khá tốt, tiến công đa dạng, tạo ra nhiều cơ hội song U22 Việt Nam vẫn cho thấy điểm yếu ở khả năng dứt điểm. Chiều qua, Công Phượng, Văn Toàn, Đức Chinh đã bỏ lỡ quá nhiều cơ hội ghi bàn ở những tình huống thuận lợi. Sau trận đấu, chính huấn luyện viên Hữu Thắng khẳng định U22 Việt Nam đã không chắt chiu các cơ hội ghi bàn, tỏ ra buông lỏng ở hiệp hai và có một số tình huống phạm lỗi không đáng có.",0,0,0,0,0,0
"* Cũng trong chiều qua, tại bảng B, hai đội U22 In-đô-nê-xi-a và U22 Thái-lan đã chia điểm sau trận hòa 1-1. Các tuyển thủ trẻ Thái-lan ghi bàn thắng trước sau khi tận dụng sai lầm của các cầu thủ In-đô-nê-xi-a nhưng do phạm lỗi trong vòng cấm, họ đã bị gỡ hòa từ chấm phạt đền 11 m.",0,0,0,0,0,0
"* Tối 15-8, trong trận đấu muộn của bảng B, đội U22 Cam-pu-chia đã không gây được bất ngờ khi thua 0-2 trước đội tuyển U22 Phi-li-pin. Tiến công nhiều, song thiếu hiệu quả, U22 Cam-pu-chia không tiếp cận được khung thành đối phương. Trong khi đó, U22 Phi-li-pin đã tận dụng được các cơ hội và ghi bàn thắng ở phút 51, do Cu-bon bật cao đánh đầu từ một tình huống đá phạt góc. Đến phút 81, cầu thủ I-chi có cú sút phạt từ khoảng cách 25 m ghi bàn thắng thứ hai cho U22 Phi-li-pin.",0,0,0,0,0,0
PHÁT BIỂU SAU TRẬN ĐẤU,0,0,0,0,0,0
"HLV Hữu Thắng của U22 Việt Nam: Tôi hài lòng với tinh thần của các cầu thủ khi nhập cuộc. Tỷ số phản ánh đúng cục diện, chúng ta thắng là xứng đáng. Mặc dù tỷ số khá đậm, nhưng thực tế, chúng ta vẫn bỏ lỡ khá nhiều cơ hội ghi bàn. Việc chắt chiu cơ hội sẽ tạo ra lợi thế. Cũng có những lúc, khi tỷ số đã tương đối an toàn, các cầu thủ Việt Nam có thể đã hơi lơ là chủ quan. Tình huống thẻ vàng đầu tiên của Xuân Trường có thể chấp nhận được, nhưng tình huống thẻ vàng của Văn Hậu thì không được, tôi nghĩ cần phải làm việc lại với đội bóng để tránh những thẻ như thế.",0,0,0,0,0,0
"HLV Kim Sin Hoan của U22 Ti-mo Le-xte: Các cầu thủ Việt Nam xuất sắc hơn nhiều so với các cầu thủ của tôi, họ giành chiến thắng này là xứng đáng. Chúng tôi chỉ mới đến đây ba ngày và chưa có sự chuẩn bị tốt nhất. Tất cả các cầu thủ Việt Nam đều chơi tuyệt vời ở trận này. U22 Việt Nam thật sự là ứng cử viên số một cho chức vô địch.",0,0,0,0,0,0
Nhà đương kim vô địch Champions League trở lại với đẳng cấp thực sự sau trận thua khi đá giao hữu trên đất Mỹ hồi tháng trước. Real kiểm soát thế trận ngay sau tiếng còi khai cuộc và Casemiro khiến khung thành Man Utd rung chuyển với cú đánh đầu dội xà ngang.,0,0,0,0,0,0
"Khi Manchester United vẫn chưa tìm ra giải pháp chống lại những đường bóng bổng và dài từ Real, họ đã bị trừng phạt. Phút 24, Dani Carvajal có pha chuyền bổng vượt tuyến thuận lợi cho Casemiro bất ngờ thoát xuống.",1,1,0,0,0,0
"Cầu thủ người Brazil đón lõng đường chuyền này và tung cú ra chân rất nhanh hạ gục De Gea, mở tỷ số cho trận đấu.",0,0,0,0,0,0
Casemiro bất ngờ mở tỷ số cho Real.,0,0,0,0,0,0
"Real bắt đầu kiểm soát hoàn toàn thế trận ngay từ phút giây đó. Trong suốt hiệp một, M.U bắt đầu hết ý tưởng tấn công và quẩn quanh những pha phối hợp rời rạc. Niềm hy vọng trên hàng công Romelu Lukaku mất hút gần như cả hiệp. Theo thống kê, cựu tiền đạo Everton chỉ chạm bóng đúng 17 lần trong hiệp một, thấp nhất so với những người còn lại trên sân.",0,0,0,0,0,0
Real kiểm soát tới 62% thời lượng bóng lăn và gần như không cho M.U cơ hội nào để tìm bàn gỡ. Sự chắc chắn của hàng thủ cũng không cho Lukaku một khoảng trống nào để dứt điểm.,0,0,0,0,0,0
"Sang hiệp hai, trong lúc M.U đang cố gắng tìm bàn gỡ thì họ lại tiếp tục bị thủng lưới. Trong một tình huống mất tập trung của cả hàng thủ M.U, Gareth Bale nhanh chân chuyền cho Isco băng xuống đối mặt De Gea. Cú cứa lòng của anh là quá dễ dàng đưa bóng vào lưới, nâng tỷ số lên 2-0.",1,0,1,0,0,0
"Đầu hiệp hai, Isco nâng tỷ số lên 2-0.",0,0,0,0,0,0
"Rất nhanh sau đó, M.U đáp trả bằng pha đánh đầu của Pogba khiến Navas không thể bắt dính bóng. Lukaku ập vào sút bồi nhưng đáng tiếc lại đưa bóng đi vọt xà.",0,0,0,0,0,0
"Tốc độ trận đấu càng được đẩy lên cao khi đến phút 61, Real có pha phối hợp cực hay đưa Bale vào vị trí trống trải để dứt điểm. Tuy nhiên cú sút rất mạnh của cầu thủ xứ Wales đã đưa bóng trúng xà ngang.",0,0,0,0,0,0
"Chỉ một phút sau đó, M.U tổ chức đợt tấn công hiệu quả. Nemanja Matic tung cú sút uy lực khiến Navas một lần nữa không thể bắt dính bóng. Trong lần thứ 2 ập vào dứt điểm, Lukaku đã đưa bóng vào lưới, rút ngắn tỷ số cho M.U.",1,0,1,0,0,0
Lukaku ghi 1 bàn nhưng M.U không thể tránh khỏi trận thua trước Real.,0,0,1,0,0,0
"Hiệp 2 có đến 7 phút bù giờ và ngay phút đầu tiên, hai đội đã tạo nên những pha bóng cực kỳ đáng xem. Đặc biệt là tình huống đi bóng hay của Vazquez trước khi chuyền cho Asensio dứt điểm thoải mái nhưng phản xạ xuất thần của De Gea đã hóa giải tình huống nguy hiểm này.",0,0,0,0,0,0
"Phút 90 + 7, Ronaldo có khoảnh khắc đáng nhớ nhất trong trận đấu khi đứng trước pha đá phạt hàng rào tự mình kiếm về. Tuy nhiên cú sút của anh đã đưa bóng vọt xà.",0,0,0,0,0,0
"HLV Mourinho vẫn chưa được nếm mùi chiến thắng sau năm trận đối đầu Real ở các giải chính thức. Chiến lược gia Bồ Đào Nha để thua đội bóng cũ tới bốn lần và chỉ có một trận hòa. Ông cũng là nhà cầm quân đầu tiên thua tới ba trận tranh Siêu cup châu Âu, hai lần trước với Porto (2003) và Chelsea (2013).",0,0,0,0,0,0
"Chiến thắng của Real cũng đánh dấu sự thống trị gần như tuyệt đối của Tây Ban Nha ở các trận Siêu cup châu Âu. Trong chín năm gần nhất, tám lần danh hiệu này đã theo chân đội bóng về xứ sở đấu bò.",0,0,0,0,0,0
P.V (Tổng hợp),0,0,0,0,0,0
"Nga: Cheryshev (31’), Fernandes (115’)",1,0,0,0,0,0
"Croatia: Karamaric (39’), Vida (100’)",1,0,0,0,0,0
"Nga đã quả cảm đứng vững trước Croatia trong 120 phút thi đấu. Nhưng ở trận thứ hai liên tiếp phải “đấu súng”, đội chủ nhà World Cup 2018 cuối cùng vẫn phải dừng cuộc phiêu lưu bởi thần may mắn đã không còn mỉm cười với họ.",0,0,0,0,0,0
"Nga gặp Croatia rạng sáng nay để chọn ra đội giành vé cuối vào bán kết World Cup 2018, sau Pháp, Bỉ và Anh. HLV Zlatko Dalic của Croatia chủ trương đẩy mạnh tấn công ngay từ đầu. Ông đẩy tiền vệ phòng ngự Marcelo Brozevic lên ghế dự bị và để tiền đạo Andrej Kramaric đá ngay sau trung phong Mario Mandzukic.",0,1,0,0,0,0
"Nhưng hàng công Nga mới là những người tạo dấu ấn trước. Phút 31, Denis Cheryshev mở tỷ số bằng một tuyệt phẩm. Sau tình huống phối hợp với Dzyuba, Cheryshev sút chân trái tuyệt đẹp khiến thủ thành Subasic chỉ còn biết chôn chân nhìn bóng bay vào lưới.",1,0,0,0,0,0
"Tiếc rằng lợi thế dẫn bàn của đội chủ nhà chỉ được duy trì chưa đầy 10 phút bởi sự lỏng lẻo của hàng thủ. Phút 39, có tới 5 cầu thủ Nga chống lại 2 mũi nhọn Croatia nhưng vẫn phải chào thua. Các hậu vệ Nga để lỏng hoàn toàn Mandzukic bên cánh trái theo hướng tấn công của Croatia. Mandzukic thoải mái căng bóng vào để Kramaric đánh đầu tung lưới Igor Akinfeev. 1-1 cũng là tỷ số của 45 phút đầu tiên.",1,0,0,0,0,0
"Sang hiệp 2, Croatia lộ rõ quyết tâm muốn giải quyết số phận trận đấu ngay trong 2 hiệp chính. Các ngôi sao Croatia mạnh dạn dồn lên tấn công. Cộng thêm sự lóng ngóng của hàng thủ Nga, Ivan Perisic có cơ hội quý như vàng để giúp Croatia dẫn trước ở phút 59. Tuy nhiên sau khi căn ngắm cẩn thận, Perisic lại sút bóng dội cột dọc.",0,0,0,0,0,0
"Ngay sau đó, Perisic bị HLV Dalic rút ra, nhường chỗ cho Brozovic. Có Brozovic lót ở dưới, Ivan Rakitic rảnh chân đá cao hơn. Song khác biệt về tỷ số vẫn không được tạo ra.",0,0,0,1,0,0
"Hòa 1-1 sau 2 hiệp chính, hai bên phải kéo nhau sang hiệp phụ. Phút 101, trung vệ Vida trong tình huống lên tham gia đá phạt góc đánh đầu khá nhẹ. Bóng đi đập đất, xuyên qua “rừng chân” bay vào lưới Nga. Croatia dẫn ngược 2-1.",1,0,0,0,0,0
"Nga kiên cường đáp trả. Cũng bằng không chiến. Phút 115, hậu vệ phải Mario Fernandes đánh đầu lái bóng hiểm hóc từ pha phối hợp đá phạt, san bằng tỷ số 2-2.",1,0,0,0,0,0
Tỷ số 2-2 được giữ đến hết 2 hiệp phụ. Nga và Croatia trận thứ 2 liên tiếp phải phân định thắng thua bằng loạt sút luân lưu. Người hùng Fernandes giờ thành tội đồ với đội chủ nhà. Fernandes và Smolov sút hỏng khiến Nga thua Croatia 3-4 trong loạt “đấu súng” cân não này.,0,0,1,0,0,0
"Vượt qua Nga đầy nhọc nhằn, Croatia giành quyền vào đá bán kết với Anh vào 1h sáng ngày 12/7. Trước đó 1 ngày, cũng vào 1h sáng là cặp bán kết đầu tiên giữa Pháp và Bỉ.",0,0,0,0,0,0
ĐỘI HÌNH THI ĐẤU,0,0,0,0,0,0
"Nga: Akinfeev; Fernandes, Ignashevich, Kutepov, Kudryashov; Zobnin, Kuzyaev; Samedov (Yerokhin, 54’), Golovin (Dzagoev, 102’), Cheryshev (Smolov, 67’); Dzyuba (Gazinskiy, 79’).",0,0,0,0,0,0
"Croatia: Subasic; Vrsaljko (Corluka, 97’), Vida, Lovren, Strinic (Pivaric, 74’); Rakitic, Modric; Rebic, Kramaric (Kovacic, 88’), Perisic (Brozovic, 63’); Mandzukic.",0,0,0,0,0,0
Theo bongda+,0,0,0,0,0,0
"Tiếp đón St.Etienne đang bất bại ở Ligue 1, PSG đã không gặp nhiều khó khăn mặc dù thiếu vắng 2 ngôi sao hàng đầu của đội bóng là Kylian Mbappe và Neymar.",0,1,0,0,0,0
"Sau đợt tập trung ĐTQG, HLV Thomas Tuchel đã tung ra đội hình có nhiều xáo trộn so với trận trước. Ngôi sao trẻ Julian Draxler được đá chính cùng Angel Di Maria và Edinson Cavani trên hàng tiền đạo. Trong khi đó, ở hàng tiền vệ, Marco Verratti bất ngờ tái xuất sau chấn thương.",0,0,0,0,0,0
"Ngay sau tiếng còi khai cuộc, đội chủ nhà đã tràn lên tấn công với ý định đánh phủ đầu đối thủ. Draxler là cầu thủ hoạt động tích cực nhất và chịu khó dứt điểm nhất trên hàng công PSG. Đó là điều dễ hiểu bởi ngôi sao người Đức muốn ghi điểm trong mắt Tuchel trong ngày hiếm hoi được đá chính.",0,0,0,0,0,0
"Phút 22, Verratti đã thể hiện khả năng quan sát và chuyền xa đẳng cấp khi anh phất bóng thuận lợi từ giữa sân cho Draxler khống chế và đánh đầu kỹ thuật, mở tỉ số trận đấu. Những nỗ lực của tiền đạo 25 tuổi cuối cùng cũng được đền đáp xứng đáng.",1,0,0,0,0,0
"Chịu bàn thua, St.Etienne không còn muốn co cụm chống đỡ mà chủ động đẩy cao mỗi khi cướp được bóng. Tuy nhiên, hầu hết đội khách chỉ thực hiện những pha sút xa may rủi ngoài vòng cấm nên không có bất kỳ nguy hiểm nào cho thủ môn Areola. Vì thế, tỉ số 1-0 được duy trì đến hết hiệp 1.",0,0,0,0,0,0
"Sau giờ nghỉ, PSG tiếp tục khiến St.Etienne phải quay cuồng bằng những pha lên bóng tốc độ ở cả 3 tuyến. Chưa đầy 5 phút của hiệp 2, đội chủ nhà đã có cơ hội nhân đôi cách biệt khi Cavani bị phạm lỗi trong vòng cấm. Trên chấm 11m, chân sút người Uruguay dễ dàng hoàn thành nhiệm vụ.",1,0,0,0,0,0
"Cũng kể từ thời điểm này, mọi thứ càng trở lên dễ dàng cho PSG. Tham vọng tạo bất ngờ của St.Etienne trước nhà ĐKVĐ coi như đã hết. Họ tập trung phòng thủ và cũng không còn có những tình huống phản công nhiệt huyết như ở hiệp 1.",0,0,0,0,0,0
"Trong thế trận tấn công thoải mái đó, PSG dễ dàng có thêm 2 bàn thắng khác của Di Maria và Moussa Diaby. Qua đó, đội chủ sân Parc des Princes đã hoàn tất chiến thắng 4 sao và vững vàng ngôi đầu BXH với 5 trận toàn thắng.",1,0,1,0,0,0
"Khác với thời Unai Emery, Di Maria đã được Tuchel trọng dụng và trở thành ngôi sao trụ cột trong đội hình của PSG. Tiền vệ người Argentina có thể chơi được ở nhiều vị trí và anh cũng liên tục tỏa sáng trong những vòng đấu vừa qua.",0,0,0,0,0,0
"Với những đã làm, Tuchel đang dần chiếm được cảm tình từ NHM thủ đô Paris. Tuy nhiên, chiến lược gia người Đức sẽ còn trải qua nhiều thử thách khi Champions League sẽ bắt đầu trở lại từ giữa tuần sau. Đây mới là chức vô địch mà đội chủ sân Công viên các Hoàng tử đặc biệt khao khát.",0,0,0,0,0,0
"Đội hình thi đấu:PSG: Areola; Meunier, Thiago Silva (Kehrer 80'), Kimpembe, Bernat; Verratti (Nkunku 68'), Lassana Diarra (Diaby 46'), Rabiot; Di Maria, Cavavi, Draxler.Saint-Etienne: Ruffier, Silva, Subotic, Perrin, Kolo, Paquet (Hamouma 54'), Selnaes, Khazri, M'Vila; Diony (Diousse 81'), Salibur (Beric 81').",0,0,0,0,0,0
"Sau khi HLV Eusebio Di Francesco ra đi vào Hè 2017, Sassuolo đã suy yếu ít nhiều nhưng vẫn là một đối thủ rất khó chịu cho các đại gia ở Serie A. Roma, Napoli, Milan và nhất là Inter từng không ít lần phải nhận trái đắng bởi sự bướng bỉnh của Sassuolo. Nhưng Juventus là ngoại lệ. Đội bóng vùng Emilia-Romagna thường tỏ ra ngoan ngoãn trong những lần giáp mặt Lão phu nhân, kẻ thống trị Serie A tuyệt đối mấy năm qua.",0,1,0,0,0,0
"Cuối cùng đến trận đấu thứ 4 ở Serie A, Ronaldo đã ghi bàn",0,0,0,0,0,0
"Trái với thái độ cứng cỏi khi gặp những đội bóng mạnh khác, dàn cầu thủ của Sassuolo luôn lúng túng và sợ hãi một cách khó hiểu mỗi khi hành quân đến Turin. Sau 5 mùa giải thi đấu ở Serie A, Sassuolo đã thua cả 5 lần đến sân của Juve. Mùa trước, đúng vào lúc đang có phong độ cao và tinh thần cực tốt, Sassuolo đã nhận thảm bại tới… 0-7 tại Turin.",0,0,0,0,0,0
"Dù trước mặt là chuyến làm khách trên sân của Valencia tại vòng bảng Champions League, nhưng Juve không có thói quen thi đấu cầm chừng tại Serie A trước thềm giải đấu danh giá này. Đã vậy trong tay HLV Max Allegri lại có lực lượng quá mạnh. Vì thế trận ra quân ở Champions League giữa tuần tới chắc chắn không ảnh hưởng đến sự tập trung của Lão phu nhân.",0,0,0,0,0,0
"Trước vòng 4, chỉ còn lại mỗi Sassuolo chưa phải nhận thất bại nào ở Serie A mùa này cùng với Juve. Vì thế, HLV Allgeri có vẻ không dám chủ quan mặc cho Sassuolo là con mồi ưa thích với họ. Ông vẫn đưa ra sân đội hình rất mạnh và chỉ có vài trụ cột được nghỉ ngơi ngoài sân (trung vệ Chiellini, tiền vệ Pjanic). Tâm điểm tất nhiên là hàng công với sự kết hợp của 3 cái tên Dybala - Mandzukic - Ronaldo. Đây được xem là hàng công tốt nhất đội dù rằng CR7 vẫn chưa ghi được bàn nào ở Serie A 2018/19.",0,0,0,0,0,0
"""Nhà vua"" Italia ào lên tấn công dữ dội ngay sau tiếng còi khai cuộc và cơ hội đầu tiên thuộc về Ronaldo khi anh có cơ hội dứt điểm sau pha kiến tạo của Mandzukic song một hậu vệ đội khách đã lăn xả chặn bóng chịu phạt góc. Tuy nhiên, tình huống nguy hiểm đầu tiên lại do Sassuolo tạo ra. Phút 13, trong một pha phạt góc, hậu vệ Ferrari có pha dánh đầu ngược và Szczesny phản xạ đẩy bóng chạm vào xà ngang.",0,0,0,0,0,0
"Dẫu vậy, về tổng thể, Juventus hoàn toàn chiếm lĩnh thế trận và tấn công không ngừng nghỉ. Song Sassuolo vẫn thi thoảng làm các CĐV Bianconeri phải giật mình. Phút 22, vẫn từ một tình huống phạt góc, Ferrari có một pha đánh đầu khác và lần này thì Szczesny, thủ môn từng khoác áo Arsenal, tóm gọn trên vạch vôi. Phút 25, vòng cấm địa đội khách rơi vào náo loạn và 2-3 cú dứt điểm được thực hiện nhưng đều bị phá ra.",0,0,0,0,0,0
Tuy vậy Ronaldo mà dứt điểm tốt hơn thì đã phải ghi trên 2 bàn,0,0,0,0,0,0
"Càng về cuối hiệp 1, Juventus càng bế tắc và việc tiếp cận cầu môn Sassuolo dần trở nên vô cùng khó khăn. Phút 37, suýt chút nữa, đội chủ nhà có bàn hài hước khi Alex Sandro đưa bóng khó chịu vào khu vực 16m50 và trong nỗ lực ngăn chặn, Lirola đã phá bóng trúng mặt đồng đội thủ môn Consigli. Đó cũng là tình huống đáng chú ý cuối cùng của hiệp đầu tiên.",0,0,0,0,0,0
"Cuối cùng đến phút 50 thì thế bế tắc đã được khai thông và càng tuyệt vời hơn khi người ghi bàn là siêu sao Cristiano Ronaldo. Chỉ có điều pha lập công đầu tiên của CR7 ở Serie A không được hoành tráng cho lắm khi chỉ là cú dứt điểm tung lưới trống ở cự ly vài mét trong một pha phạt góc sau khi Ferrari phá bóng dội cột dọc đội nhà bật ra đến đúng tầm chân của ""Quả bóng vàng 2017"". Dẫu sao bàn thắng mở hàng này chắc chắn có tác dụng ít nhiều đến Ronaldo sau khi tịt ngòi ở 3 trận đầu tiên thi đấu tại Serie A.",1,0,0,0,0,0
"Có bàn dẫn trước, Juventus thi đấu thoải mái hơn nhưng khó khăn thì không giảm đi bao nhiêu. Sassuolo đứng dậy rất nhanh để tiếp tục triển khai thế trận phòng ngự an toàn chắn trước cầu môn đồng thời sẵn sàng đáp trả khi có dịp. Tuy nhiên, đến phút 65 thì hy vọng gây bất ngờ của đội khách chính thức tan biến. Lần này thì Ronaldo đã có một bàn thắng ""xịn"" khi thoát xuống đón bóng từ Emre Can rồi vung chân trái sút chìm chéo góc, hạ gục thủ môn đối phương.",1,0,0,0,0,0
"Phút 72, sau đường chuyền tinh tế của Douglas Costa, lại là Ronaldo dứt điểm bằng cách vẩy má ngoài ở khoảng cách 10m nhưng thủ môn Consigli đã bay người bắt gọn. Vài phút sau, thủ thành Szczesny đã phải ra tay xử lý cú sút chân trái tầm xa của Alfred Duncan. Ngay sau đó, Ronaldo trút giận lên cột dọc cầu môn Sassuolo sau khi đệm lòng ra ngoài ở cự ly gần dù cầu môn đối phương đã vô cùng rộng mở.",0,0,0,0,0,0
"Đến phút 82, vẻ thất vọng lại xuất hiện trên khuôn mặt Ronaldo sau cú kết thúc có phần tự tin thái quá, khiến bóng đi ra ngoài. Trước đó, thủ môn Consigli đã phải tung người cản phá xuất sắc pha nã rocket từ ngoài vòng cấm. Tưởng như 2-0 sẽ là tỷ số chung cuộc của trận đấu thì vào phút bù giờ, Sassuolo đã kiếm được bàn danh dự. Tiền đạo vào sân thay người Babacar đã đánh đầu chuẩn xác để đưa bóng vào lưới sau quả tạt bên cánh trái của đồng đội.",1,0,1,0,0,0
"Trước tiếng còi mãn cuộc, Juventus chỉ còn 10 người trên sân sau khi Douglas Costa phải nhận thẻ vàng thứ 2. Vài phút trước, chính tiền vệ người Brazil đã bị ăn thẻ ở tình huống đội khách ghi bàn. Costa đã tỏ thái độ từ lúc đó và hệ quả tất yếu, trọng tài mời anh ra khỏi sân. Tuy chiến thắng không quá ấn tượng, nhất là khi trên sân nhà và đối thủ ưa thích song Juventus vẫn có lý do để hoàn toàn hài lòng bởi đơn giản hôm nay ngôi sao được kỳ vọng, Cristiano Ronaldo rốt cục đã biết ghi bàn trong màu áo mới.",0,0,0,0,0,0
"ĐỘI HÌNH THI ĐẤUJUVENTUS (4-3-3): Woijciech Szczesny; Mattia De Sciglio, Medhi Benatia, Leonardo Bonucci, Alex Sandro (Cuadrado 80'); Sami Khedira, Emre Can (Bentancur 71'), Blaise Matuidi; Paulo Dybala, Mario Mandzukic (Douglas Costa 61'), Cristiano Ronaldo.SASSUOLO (4-3-3): Andrea Consigli; Pol Lirola, Marlon, Gian Marco Ferrari, Rogerio (Dell'Orco 72'); Alfred Duncan, Manuel Locatelli (Babacar 83'), Mehdi Bourabia; Domenico Berardi, Filip Duricic (Di Francesco 61'), Kevin-Prince Boateng.",0,0,0,0,0,0
Công Minh (TTVN),0,0,0,0,0,0
"Sau khi lập cú đúp vào lưới Juventus, Neymar lại tỏa sáng với bàn thắng duy nhất mang về chiến thắng tiếp theo cho Barca. Như vậy, cầu thủ đang là tâm điểm của tin đồn chuyển nhượng này đã ghi cả 3 bàn cho đội bóng xứ Catalan trong 2 trận đầu tiên của HLV Ernesto Valverde.",0,0,0,0,0,0
Neymar ghi bàn duy nhất giúp Barca đánh bại MU,0,0,0,0,0,0
"Bước vào màn so tài tại FedEx Field, HLV Jose Mourinho tỏ rõ quyết tâm khi tung ra sân đội hình rất mạnh với chỉ 1 sự thay đổi so với trận thắng Man City, trong đó Marcus Rashford tiếp tục được sát cánh trên hàng công cùng Romelu Lukaku, trong khi Mkhitaryan được trao vai trò ""số 10"".",0,0,0,0,0,0
"Bên kia chiến tuyến, HLV Ernesto Valverde cũng tung ra lực lượng mạnh gồm nhiều hảo thủ như Lionel Messi, Luis Suarez, Jordi Alba hay Sergio Busquets. Đáng chú ý, ngôi sao đang nằm trong tâm bão chuyển nhượng như Neymar cũng được xếp đá chính ngay từ đầu.",0,0,0,0,0,0
"Với chất lượng đội hình rất tốt của hai đội, cả Barca và M.U đều không ngần ngại chơi đôi công ngay sau tiếng còi khai cuộc. Liên tục là các tình huống ăn miếng trả miếng hấp dẫn được tạo ra, và nếu không có sự xuất sắc của thủ thành Jasper Cillessen và David De Gea cũng như sự vô duyên đến từ chân sút 2 đội, có lẽ người hâm mộ trên sân FedEx Field đã được ăn mừng bàn thắng từ sớm.",0,1,0,0,0,0
Neymar vượt qua sự truy cản của Valencia để ghi bàn cho Barca,0,0,0,0,0,0
"Dẫu vậy, tới phút 32, thế quân bình của trận đấu cuối cùng cũng bị phá vỡ nhờ khoảnh khắc lóe sáng của Neymar. Trong một pha phản công quen thuộc, Luis Suarez chuyền bóng cho Messi và tiền đạo người Argentina chọc khe không nguy hiểm, nhưng Antonio Valencia đã cắt bóng quá cẩu thả khiến Neymar đoạt được bóng và xoay xở khéo léo trước khi dễ dàng đánh bại De Gea.",1,0,0,0,0,0
Cách biệt có thể đã được nhân đôi cho Barca nếu pha ngả người vô-lê tuyệt đẹp của Suarez ở phút 41 không bị thủ thành De Gea cứu thua xuất thần. Và 1-0 là tỉ số cuối cùng sau 45 phút đầu thi đấu đầu tiên.,0,0,0,0,0,0
"Bước sang hiệp 2, cả hai đội đã có sự thay đổi lớn về nhân sự. Bên phía Barcelona, Vidal, Iniesta, Turan, Denis Suarez, Pique, Digne, El Haddadi, Alcacer, Sergi Roberto, Vermaelen lần lượt được tung vào sân. Trong khi đó, 2 tiền đạo Messi và Suarez đều đã rời sân.",0,0,0,0,0,0
Lukaku có màn trình diễn mờ nhạt,0,0,0,0,0,0
"Bên phía Man Utd, HLV Mourinho đã thay đổi hàng thủ với sự góp mặt của Romero, Fellaini, Darmian, Bailly và Phil Jones, nhưng trận thứ 2 liên tiếp chiến lược gia người Bồ Đào Nha để cặp ngôi sao đắt giá Lukaku - Pogba thi đấu hết trận.",0,0,0,0,0,0
"M.U nỗ lực đẩy cao đội hình tấn công tìm bàn gỡ, song đoàn quân của Jose Mourinho tỏ ra hoàn toàn bế tắc. Không những vậy, suýt chút nữa Quỷ Đỏ còn nhận bàn thua khi Paco Alcacer dứt điểm bất thành ở tình huống đối mặt với Sergio Romero.",0,0,0,0,0,0
